title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2661.495,2664.135,and having it store to do tasks and calendaring.,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2664.515,2666.535,"I'd rather than using like Gmail calendar,",en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2667.625,2668.635,they just use this now,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2668.635,2671.315,"and they'll ask like every morning, tell me",en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2671.315,2672.515,what I need to do today.,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2672.905,2674.875,It's like that type of stuff that most,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2674.875,2676.195,of us wouldn't intuitively think,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2676.355,2677.715,'cause we're so used to using other tools.,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2678.255,2681.595,"Um, and I think staying current on like best AI use cases",en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2681.695,2684.235,"and whatnot, even if it's sometimes nerdy",en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2684.235,2686.395,"and even if they get into like the technical jargon,",en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2686.665,2687.795,it's still interesting to hear,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2687.795,2690.515,how like the most cutting edge people are starting to use it,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2690.515,2691.955,so that we can try and adapt that,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2691.975,2693.195,for like our legal use cases.,en-x-autogen,captions,3,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2694.285,2696.725,I have started to ask chat,en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2697.085,2698.205,questions that I used to Google.,en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2698.745,2700.965,"Um, like it, it's become, and",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2700.965,2704.405,and that's actually a big thing now is like SEO optimization,en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2704.585,2707.405,"inside of the responses that say like,",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2707.405,2709.125,chat will give you a cloud we'll give you.,en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2709.665,2712.125,"Um, but yeah, that's been my go-to recently",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2712.225,2715.645,"and so I've even seen my own, uh, behavior shift.",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2716.225,2717.765,"Uh, we, I'm very excited.",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2717.785,2720.605,"We have a lot of really, uh, really great questions.",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2720.945,2724.525,"Let me ans let me ask one, uh, that just came up Jason.",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2725.465,2729.165,"Um, specifically what tool did you use for, for that m",en-x-autogen,captions,2,,2025-06-23T15:50:08.025Z,2025-06-23T15:50:08.025Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2729.165,2731.285,"and a um, uh, support?",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2731.795,2734.085,"Yeah, I should have provided some more details.",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2734.225,2737.565,"So again, I'm not the expert in which tool to pick.",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2737.845,2740.005,"I use GCAI, it helped",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2740.075,2742.045,that I am an m and a attorney by training.,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2742.075,2743.485,"I've run lots of deals, so",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2744.515,2747.445,give me most pretty decent tools,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2747.545,2749.765,and I can run with my little robot minions,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2749.765,2752.965,"and close deals so that, that may not be the best approach,",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2752.985,2754.005,but it worked very well,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2754.005,2756.525,for me is all I can say from my anecdote.,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2757.075,2758.965,"Well, and I think you're overlaying it",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2758.965,2761.165,"with what's important, which is you had the expertise",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2761.225,2764.325,"to be able to see that the outputs like, like",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2764.325,2765.485,that domain expertise.,en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2765.585,2767.325,"So someone who maybe doesn't have it,",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2767.475,2769.605,"that may be like you might have that edge,",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2769.605,2772.005,which is I think extremely fair in a lot of,en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2772.005,2773.325,what we've been talking about today.,en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2773.355,2776.045,Certainly if you don't have the expertise to run,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2776.565,2778.085,a certain kind of transaction,en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2778.225,2781.285,"or process, AI won't give you that expertise,",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2781.585,2784.405,"but if you do, it's a very good resource.",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2784.935,2786.635,"That's right. And we've all been saying, yeah.",en-x-autogen,captions,3,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2787.865,2791.695,"So, um, Alex, this, this goes back to something you said,",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2791.755,2794.935,"uh, a little bit earlier, like on note taking for example,",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2795.095,2798.255,I think we're all sort of running Zoom AI or granola,en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2798.255,2802.015,"or some flavor of, of, uh, an automated note taker.",en-x-autogen,captions,2,,2025-06-23T15:50:08.026Z,2025-06-23T15:50:08.026Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2802.235,2806.415,"Um, when you're utilizing a tool like that, how do both",en-x-autogen,captions,2,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2806.435,2809.215,of you get comfortable with preserving privilege,en-x-autogen,captions,2,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2809.215,2810.215,and confidentiality?,en-x-autogen,captions,2,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2811.025,2813.715,"Yeah, the easy answer is I don't get comfortable",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2813.735,2815.915,"and I haven't, we, we've honestly been trying",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2815.915,2818.475,to restrict the Zoom recording,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2818.615,2821.615,"or gran, we use granola internally.",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2821.885,2825.335,Granola currently doesn't have a feature to like auto delete,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2826.005,2828.255,"some period, like a retention timeline basically.",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2828.375,2831.665,"I wish it did. Um, so we just try",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2831.665,2833.185,to coach our people like not to use,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2833.185,2835.545,"that in a board meeting obviously,",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2835.645,2839.265,or like anything even slightly lower stakes than that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2839.805,2841.645,"Um, but with that being said,",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2841.715,2844.085,it's like we're certainly not taking a restrictive stance,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2844.085,2845.685,saying you can't use this because the fact,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2845.685,2848.245,"of the matter is it's, it's saving people tons of time.",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2848.835,2852.405,It's a more accurate note taker than humans certainly are.,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2852.405,2855.565,It allows people to focus on the human being across the,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2855.565,2857.245,screen from them in a meeting rather than,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2857.295,2858.365,focus on taking notes.,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2858.835,2862.485,It's like those things in my mind far outweigh the risks,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2862.585,2864.205,as long as you're like being careful.,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2864.355,2867.885,"Like if, you know, we haven't had a data breach,",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2867.905,2869.845,but if I'm on the phone and we're talking about a data,en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.027Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2869.845,2871.165,"breach with my ciso,",en-x-autogen,captions,3,,2025-06-23T15:50:08.027Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2871.705,2874.925,"I'm not gonna have granola recording, uh, the message there.",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2874.945,2877.965,"Or if I do, I'm gonna immediately, I'm gonna take the notes,",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2878.015,2880.725,maybe print them out or keep them in some physical form,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2881.025,2883.365,and delete like the transcript of it from the servers.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2883.365,2887.165,"Something like that. Yeah, this is an issue we've discussed,",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2887.395,2888.605,"perhaps not at length,",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2888.665,2890.005,"but it's, it's come up",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2890.135,2893.885,where there are obvious discovery implications for anything,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2893.995,2895.205,that I'll use.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2895.205,2897.845,"Zoom AI as an example, just automatically saves",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2897.845,2901.685,and emails out to everybody where I master of the universe.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2901.925,2906.525,I would make it so that you can ask it questions based on,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2906.595,2908.645,what it's sort of stored.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2909.145,2911.445,You can get the answers and then you use those notes,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2911.725,2915.565,yourself rather than just these AI summarized call,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2915.565,2917.485,"transcripts, which are just there forever,",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2917.705,2920.095,but may maybe that'll be a feature one day,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2920.095,2921.295,and maybe it already is and I just,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2921.295,2922.455,haven't figured out how to use it.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2922.555,2924.215,"But that, that's what I would prefer.",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2924.695,2926.895,I I'm gonna pivot a little bit to CLMs.,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2927.115,2931.335,So the question is largely around like AI tools,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2931.555,2934.055,"and CLMs, um, and it's it",en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2934.115,2936.895,"and it's, is there, is there an easier way",en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2936.895,2938.895,"to redline contracts, for example,",en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2939.005,2943.695,utilizing like an AI word plugin versus going the full route,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2943.835,2945.575,of A CLM implementation?,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2946.855,2949.275,And this is probably largely an opinion,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2949.455,2951.235,and largely based on the size and scale,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2951.295,2952.755,"and scope of your organization,",en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2953.295,2957.635,"but if either of you find, um, utilizing an AI tool, uh,",en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2957.895,2961.195,to be maybe easier than that implementation,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2961.215,2962.435,or any insights there?,en-x-autogen,captions,2,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2963.145,2964.715,"Yeah, I definitely have an opinion",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2964.815,2966.395,and it's not overly positive.,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2966.695,2969.555,"Um, so we implemented a CLM solution.",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2970.215,2972.355,The biggest one probably that you guys are all familiar,en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2972.355,2975.935,"with, um, coming up on two and a half years ago",en-x-autogen,captions,3,,2025-06-23T15:50:08.028Z,2025-06-23T15:50:08.028Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2975.935,2978.735,and during that time had like a bake off between,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2979.745,2980.975,three of the best ones.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2980.995,2984.135,"The only one at that time that I found that was good at uh,",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2984.685,2986.935,"like contract redlining was luminance,",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2987.075,2989.535,but they were so early at all the other things,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2989.535,2990.935,that we didn't actually end up using them,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2991.035,2994.045,and I didn't need a contract red liner at that point in time,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2994.045,2995.205,and it wasn't up to speed.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2995.675,2998.085,"Like it wasn't as good as the current ones are,",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2998.325,2999.685,like Ivo or GC ai.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3000.225,3004.725,"Um, but like the large legacy CLM solutions I have found",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3004.825,3005.885,to be very weak.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3006.035,3008.325,"Like you can, it almost seems like they're just bolting on",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3008.505,3010.805,AI so that they can market themselves as AI companies.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3011.465,3013.885,"Um, ironclad link squares these people",en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,3013.985,3015.325,and the redline tools aren't good.,en-x-autogen,captions,3,,2025-06-23T15:50:08.029Z,2025-06-23T15:50:08.029Z
